,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
1381,5607960,https://www.google.com/patents/US5607960,Indole derivatives as 5-HT1-like agonists for use in migraine,3/4/97,4-Mar-97,1,3,8,24,49,6
1382,5608071,https://www.google.com/patents/US5608071,Synthesis of 3-bromo-5-chloro-2-alkyl-pyridine derivatives,3/4/97,4-Mar-97,1,14,2,5,6,4
1383,5609590,https://www.google.com/patents/US5609590,PH-triggered osmotic bursting delivery devices,3/11/97,11-Mar-97,2,24,4,50,22,6
1384,5612059,https://www.google.com/patents/US5612059,Use of asymmetric membranes in delivery devices,3/18/97,18-Mar-97,6,61,10,162,23,5
1385,5612316,https://www.google.com/patents/US5612316,Fluorosugar derivatives of macrolides,3/18/97,18-Mar-97,1,6,0,11,18,6
1386,5616328,https://www.google.com/patents/US5616328,Method of preparing gram-negative bacterial vaccines,4/1/97,1-Apr-97,3,7,1,11,12,8
1387,5616585,https://www.google.com/patents/US5616585,Pyridopyrazine derivatives for treating alcohol and nicotine abuse and addiction,4/1/97,1-Apr-97,1,2,9,4,17,5
1388,5616687,https://www.google.com/patents/US5616687,Coupling reagent and method,4/1/97,1-Apr-97,1,1,23,3,54,4
1389,5616828,https://www.google.com/patents/US5616828,Apparatus and method for testing hydrophobic filters,4/1/97,1-Apr-97,1,9,0,17,7,4
1390,5618808,https://www.google.com/patents/US5618808,Benzothiazepine and benzoxazepine derivatives as cholecystokinin receptor antagonists,4/8/97,8-Apr-97,1,3,6,6,23,6
1391,5618811,https://www.google.com/patents/US5618811,Tetrahydro-1H-benzazepinones and hexahydroazepinones as selective cholecystokinin-B receptor antagonists,4/8/97,8-Apr-97,2,2,0,19,15,6
1392,5618834,https://www.google.com/patents/US5618834,Indole derivatives in the treatment of emesis,4/8/97,8-Apr-97,1,1,2,2,12,5
1393,5618941,https://www.google.com/patents/US5618941,Benzenealkanoic acids for cardiovascular diseases,4/8/97,8-Apr-97,3,4,0,7,43,6
1394,5618970,https://www.google.com/patents/US5618970,Hydrogenation,4/8/97,8-Apr-97,1,5,1,3,12,6
1395,5620874,https://www.google.com/patents/US5620874,Process for producing parasiticidal milbemycin derivatives by culturing streptomyces,4/15/97,15-Apr-97,4,9,4,0,32,5
1396,5621084,https://www.google.com/patents/US5621084,Process for removal of allyl group or allyloxycarbonyl group,4/15/97,15-Apr-97,3,6,1,4,46,4
1397,5624929,https://www.google.com/patents/US5624929,Pyrroloquinoline and pyrrolophenothiazine carboxamides and related compounds,4/29/97,29-Apr-97,3,0,2,1,19,4
1398,5624951,https://www.google.com/patents/US5624951,4-hydroxy coumarin derivatives with antibacterial activity,4/29/97,29-Apr-97,3,3,2,1,21,3
1399,5627154,https://www.google.com/patents/US5627154,Calcium channel blocking polypeptides from Heteropoda venatoria,5/6/97,6-May-97,3,0,4,0,18,4
1400,5627200,https://www.google.com/patents/US5627200,"כ_3 -Adrenoceptor agonists and antagonists for the treatment of intestinal motility disorders, depression, prostate disease and dyslipidemia",5/6/97,6-May-97,2,15,14,54,38,6
1401,5629295,https://www.google.com/patents/US5629295,Steroidal glycosides for treating hypercholesterolemia,5/13/97,13-May-97,2,19,72,25,16,5
1402,5631235,https://www.google.com/patents/US5631235,2-Aminosugar derivatives of macrolides,5/20/97,20-May-97,2,5,0,1,18,5
1403,5633006,https://www.google.com/patents/US5633006,Taste-masking composition of bitter pharmaceutical agents,5/27/97,27-May-97,2,11,2,99,22,5
1404,5635501,https://www.google.com/patents/US5635501,Alphalosporins and 1-carba-1-dethia cephalosporins,6/3/97,3-Jun-97,4,5,2,0,22,8
1405,5637713,https://www.google.com/patents/US5637713,"Process for preparing trans-piperidine-2,5-dicarboxylates",6/10/97,10-Jun-97,1,4,10,0,5,5
1406,5639752,https://www.google.com/patents/US5639752,Indole derivatives,6/17/97,17-Jun-97,1,10,14,24,88,6
1407,5639757,https://www.google.com/patents/US5639757,"4-aminopyrrolo[2,3-d]pyrimidines as tyrosine kinase inhibitors",6/17/97,17-Jun-97,2,3,6,70,4,6
1408,5639779,https://www.google.com/patents/US5639779,Indole derivatives as 5-HT1-like agonists,6/17/97,17-Jun-97,2,13,5,7,18,6
1409,5641789,https://www.google.com/patents/US5641789,Sulfonamide derivatives of benzenefused hydroxy substituted cycloalkyl and heterocyclic ring compounds,6/24/97,24-Jun-97,1,3,0,18,45,5
1410,5643730,https://www.google.com/patents/US5643730,Process for detecting specific mRNA and DNA in cells,7/1/97,1-Jul-97,3,29,26,24,19,4
1411,5643886,https://www.google.com/patents/US5643886,Avermectins and milbemycins to treat parasitic infestations in dogs,7/1/97,1-Jul-97,1,5,1,0,8,7
1412,5643902,https://www.google.com/patents/US5643902,Veterinary treatment,7/1/97,1-Jul-97,1,5,8,2,8,5
1413,5643904,https://www.google.com/patents/US5643904,Substituted hexahdryoazepinones and tetrahydrobenzazepinones,7/1/97,1-Jul-97,2,1,0,2,15,5
1414,5645647,https://www.google.com/patents/US5645647,Modified polydextrose and process therefor,7/8/97,8-Jul-97,3,11,15,17,35,7
1415,5646152,https://www.google.com/patents/US5646152,Methods of administering CRF antagonists,7/8/97,8-Jul-97,3,10,7,6,52,4
1416,5648502,https://www.google.com/patents/US5648502,Regioselective synthesis of 4-chloro-2-thiophenecarboxylic acid,7/15/97,15-Jul-97,2,7,6,1,17,4
1417,5654302,https://www.google.com/patents/US5654302,Prodrug esters of phenolic 2-piperidino-1-alkanols,8/5/97,5-Aug-97,1,8,2,2,30,7
1418,5656634,https://www.google.com/patents/US5656634,N-aryl and N-heteroarylamide and urea derivatives as inhibitors of acyl coenzyme A: cholesterol acyl transferase (ACAT),8/12/97,12-Aug-97,5,3,0,76,41,5
1419,5658292,https://www.google.com/patents/US5658292,Instrumentation for preparing a distal femur,8/19/97,19-Aug-97,2,9,0,80,9,9
1420,5660844,https://www.google.com/patents/US5660844,Collar to control arthropod infestations of animals,8/26/97,26-Aug-97,2,7,0,8,17,7
1421,5663188,https://www.google.com/patents/US5663188,Synergistic therapeutic compositions of angiotensin I converting enzyme inhibitors and angiotensin II antagonists and methods,9/2/97,2-Sep-97,1,12,32,22,18,4
1422,5663349,https://www.google.com/patents/US5663349,Preparation of substituted piperidenes,9/2/97,2-Sep-97,4,16,32,0,27,7
1423,5665708,https://www.google.com/patents/US5665708,Process and antiparasitic intermediates for doramectin,9/9/97,9-Sep-97,6,21,8,0,19,7
1424,5665717,https://www.google.com/patents/US5665717,"Carbacephalosporin compound, their preparation and use",9/9/97,9-Sep-97,3,5,6,0,9,8
1425,5665749,https://www.google.com/patents/US5665749,Benzisothiazoles derivatives as inhibitors of 5-lipoxygenase biosynthesis,9/9/97,9-Sep-97,1,6,4,0,14,5
1426,5665768,https://www.google.com/patents/US5665768,Heteroaryl cycloalkenyl hydroxyureas,9/9/97,9-Sep-97,2,7,2,4,15,6
1427,5667785,https://www.google.com/patents/US5667785,Vaccine for protection of cats against feline infectious peritonitis,9/16/97,16-Sep-97,2,8,9,0,23,6
1428,5668145,https://www.google.com/patents/US5668145,Amino-substituted pyrazoles having CRF antagonistic activity,9/16/97,16-Sep-97,1,2,16,20,27,5
1429,5672509,https://www.google.com/patents/US5672509,hPDE IV-C: a human phosphodiesterase IV isozyme,9/30/97,30-Sep-97,1,5,39,2,7,4
1430,5674484,https://www.google.com/patents/US5674484,Continuous cell line and vaccine against avian coccidia,10/7/97,7-Oct-97,3,11,14,18,15,7
1431,5674732,https://www.google.com/patents/US5674732,Rapamycin producer,10/7/97,7-Oct-97,6,2,2,2,7,5
1432,5677287,https://www.google.com/patents/US5677287,Antibacterial 16-membered ring macrolides containing olefins at C-20,10/14/97,14-Oct-97,1,10,6,9,5,4
1433,5677324,https://www.google.com/patents/US5677324,Benzopyranes as potassium channel openers,10/14/97,14-Oct-97,2,2,2,4,37,5
1434,5677332,https://www.google.com/patents/US5677332,Antiparasitic agents,10/14/97,14-Oct-97,1,3,3,9,21,3
1435,5677458,https://www.google.com/patents/US5677458,Method of preparing azatetralones,10/14/97,14-Oct-97,1,19,2,0,8,4
1436,5679563,https://www.google.com/patents/US5679563,"Actinomadura roseorufa for making UK-61,689",10/21/97,21-Oct-97,2,5,0,0,21,7
1437,5681858,https://www.google.com/patents/US5681858,Cycloalkyl hydroxyureas,10/28/97,28-Oct-97,4,5,0,0,21,6
1438,5684046,https://www.google.com/patents/US5684046,Hydrogenated naphthalenes and related LTB4 antagonists,11/4/97,4-Nov-97,1,0,0,1,58,3
1439,5686268,https://www.google.com/patents/US5686268,Fused proteins,11/11/97,11-Nov-97,6,6,18,8,19,6
1440,5686274,https://www.google.com/patents/US5686274,Method for precipitating natural advermectins,11/11/97,11-Nov-97,1,8,2,3,14,5
1441,5686286,https://www.google.com/patents/US5686286,hPDE IV-C: a novel human phosphodiesterase IV isozyme,11/11/97,11-Nov-97,1,3,6,14,9,3
1442,5686434,https://www.google.com/patents/US5686434,3-aryl-2-isoxazolines as antiinflammatory agents,11/11/97,11-Nov-97,1,17,18,45,32,6
1443,5686587,https://www.google.com/patents/US5686587,Intermediate for azithromycin,11/11/97,11-Nov-97,1,17,10,22,9,5
1444,5686615,https://www.google.com/patents/US5686615,Stereoselective preparation of substituted piperidines,11/11/97,11-Nov-97,1,4,6,12,51,6
1445,5686634,https://www.google.com/patents/US5686634,Process for producing 5-hydroxy-6-demethyl-6-desoxy-6-methylene-11A-chlorotetracycline,11/11/97,11-Nov-97,2,3,2,1,8,4
1446,5688804,https://www.google.com/patents/US5688804,3-Benzylamino-2-phenyl-piperidine derivatives as substance P receptor antagonists,11/18/97,18-Nov-97,1,16,24,3,41,4
1447,5688806,https://www.google.com/patents/US5688806,Spiroazacyclic derivatives as substance P antagonists,11/18/97,18-Nov-97,2,6,2,7,13,4
1448,5688809,https://www.google.com/patents/US5688809,5-heteroarylindole derivatives,11/18/97,18-Nov-97,1,1,0,10,47,4
1449,5693524,https://www.google.com/patents/US5693524,Anticoccidial composition of UK-61 689 and Actinomadura mycelium,12/2/97,2-Dec-97,2,5,0,0,22,7
1450,5695769,https://www.google.com/patents/US5695769,Pasteurella multocida toxoid vaccines,12/9/97,9-Dec-97,4,0,51,21,21,8
1451,5696126,https://www.google.com/patents/US5696126,Prodrug esters of phenolic 2-piperidino-1-alkanols,12/9/97,9-Dec-97,1,9,2,0,27,5
1452,5696141,https://www.google.com/patents/US5696141,Isoxazoline compounds as 5-lipoxygenase inhibitors,12/9/97,9-Dec-97,2,17,13,0,13,5
1453,5696146,https://www.google.com/patents/US5696146,Indole derivatives as steroid 5כ±-reductase inhibitors,12/9/97,9-Dec-97,3,3,0,2,16,6
1454,5697922,https://www.google.com/patents/US5697922,Delivery device having encapsulated excipients,12/16/97,16-Dec-97,1,8,2,32,11,4
1455,5698220,https://www.google.com/patents/US5698220,Asymmetric membranes in delivery devices,12/16/97,16-Dec-97,6,61,10,175,24,5
1456,5698420,https://www.google.com/patents/US5698420,Preparation of 4-deoxy-O-mycaminosyltylonolide,12/16/97,16-Dec-97,1,1,4,0,11,5
1457,5698526,https://www.google.com/patents/US5698526,Steroidal glycosides,12/16/97,16-Dec-97,1,1,2,16,8,5
1458,5698550,https://www.google.com/patents/US5698550,"Tetralin and chroman derivatives useful in the treatment of asthma, arthritis and related diseases",12/16/97,16-Dec-97,4,10,8,2,68,6
1459,5698568,https://www.google.com/patents/US5698568,Quinuclidine derivatives,12/16/97,16-Dec-97,2,4,0,2,28,4
1460,5702924,https://www.google.com/patents/US5702924,Process for preparing antiparasitic agents,12/30/97,30-Dec-97,3,22,15,0,17,5
1461,5703052,https://www.google.com/patents/US5703052,Sterodial glycosides for treating hypercholesterolemia,12/30/97,30-Dec-97,2,18,74,25,13,5
1462,5703065,https://www.google.com/patents/US5703065,Heteroarylamino and heteroarylsulfonamido substituted 3-benyzlaminomethyl piperidines and related compounds,12/30/97,30-Dec-97,2,7,28,5,48,5
1463,5703108,https://www.google.com/patents/US5703108,Bone deposition by certain prostaglandin agonists,12/30/97,30-Dec-97,3,3,0,30,8,6
1464,5705523,https://www.google.com/patents/US5705523,Pyridine- and imidazole-derived agents for cardiovascular diseases,1/6/98,6-Jan-98,3,4,0,7,40,5
1465,5705646,https://www.google.com/patents/US5705646,Substituted pyrazoles as CRF antagonists,1/6/98,6-Jan-98,3,2,10,22,10,6
1466,5707839,https://www.google.com/patents/US5707839,Genes encoding branched-chain alpha-ketoacid dehydrogenase complex from streptomyces avermitilis,1/13/98,13-Jan-98,2,3,2,17,30,5
1467,5710168,https://www.google.com/patents/US5710168,2-piperidino-1-alkanol derivatives as neuroprotective agents,1/20/98,20-Jan-98,1,13,6,36,34,4
1468,5712303,https://www.google.com/patents/US5712303,Pyrazoles and pyrazolopyrimidines having CRF antagonistic activity,1/27/98,27-Jan-98,3,6,8,32,38,4
1469,5714487,https://www.google.com/patents/US5714487,"2,7-substituted octahydro-pyrrolo 1,2-a!pyrazine derivatives",2/3/98,3-Feb-98,1,6,5,2,24,7
1470,5714628,https://www.google.com/patents/US5714628,Preparation of glutaric acid derivatives,2/3/98,3-Feb-98,1,3,6,2,10,5
1471,5716939,https://www.google.com/patents/US5716939,Amide derivatives of 16-membered ring antibiotic macrolides,2/10/98,10-Feb-98,2,23,12,27,13,4
1472,5716948,https://www.google.com/patents/US5716948,3-substituted carbacephems,2/10/98,10-Feb-98,2,3,0,5,8,7
1473,5716961,https://www.google.com/patents/US5716961,Treatment of tinnitus using neuroprotective agents,2/10/98,10-Feb-98,1,0,1,43,24,5
1474,5716965,https://www.google.com/patents/US5716965,Substituted 3-aminoquinuclidines,2/10/98,10-Feb-98,5,2,2,5,9,5
1475,5716967,https://www.google.com/patents/US5716967,Isoxazoline compounds as antiinflammatory agents,2/10/98,10-Feb-98,1,14,15,90,24,6
1476,5717102,https://www.google.com/patents/US5717102,Indole derivatives as 5-HT1 agonists,2/10/98,10-Feb-98,2,11,8,8,23,4
1477,5719190,https://www.google.com/patents/US5719190,Inhibition of myeloperoxidase activity,2/17/98,17-Feb-98,2,7,0,3,4,5
1478,5719191,https://www.google.com/patents/US5719191,"1,1,2-triphenylbut-1-ene derivatives for treating Alzheimer's disease",2/17/98,17-Feb-98,2,7,2,7,6,5
1479,5719283,https://www.google.com/patents/US5719283,Intermediates useful in the synthesis of pyrazolopyrimidinone antianginal agents,2/17/98,17-Feb-98,3,12,2,116,5,3
1480,5719286,https://www.google.com/patents/US5719286,Process and intermediates for bis-aza-bicyclic anxiolytic agents,2/17/98,17-Feb-98,1,3,0,3,12,7
1481,5721255,https://www.google.com/patents/US5721255,Substituted benzylamino nitrogen containing non-aromatic heterocycles,2/24/98,24-Feb-98,9,18,5,21,57,6
1482,5721271,https://www.google.com/patents/US5721271,Parasiticidal milbemycin derivatives,2/24/98,24-Feb-98,4,9,4,1,30,4
1483,5723488,https://www.google.com/patents/US5723488,Antiparasitic agents,3/3/98,3-Mar-98,1,4,0,17,21,7
1484,5726207,https://www.google.com/patents/US5726207,Protection of ischemic myocardium against reperfusion damage,3/10/98,10-Mar-98,2,8,6,5,4,5
1485,5728561,https://www.google.com/patents/US5728561,Genes encoding branched-chain alpha-ketoacid dehydrogenase complex from Streptomyces avermitilis,3/17/98,17-Mar-98,1,1,4,9,24,5
1486,5728704,https://www.google.com/patents/US5728704,Substituted pyridmidines for control of diabetic complications,3/17/98,17-Mar-98,4,24,6,90,20,5
1487,5728711,https://www.google.com/patents/US5728711,Treatment of H. pylori infections,3/17/98,17-Mar-98,2,10,53,4,23,4
1488,5731307,https://www.google.com/patents/US5731307,"Neuroleptic 2,7-disubtituted perhydro-1h-pyrido 1, 2-A!pyrazines",3/24/98,24-Mar-98,1,9,6,13,8,5
1489,D392562,https://www.google.com/patents/USD392562,Blister pack,3/24/98,24-Mar-98,1,0,0,8,2,0
1490,5733887,https://www.google.com/patents/US5733887,Antiparasitic agents,3/31/98,31-Mar-98,1,5,4,10,17,4
1491,5733937,https://www.google.com/patents/US5733937,Methods for alleviating symptoms of premenstrual syndrome and late luteal phase dysphoric disorder,3/31/98,31-Mar-98,2,8,0,1,7,5
1492,5734053,https://www.google.com/patents/US5734053,Purinone antianginal agents,3/31/98,31-Mar-98,1,6,4,42,9,6
1493,5736534,https://www.google.com/patents/US5736534,"4-heterocyclyl-substituted quinazoline derivatives, processes for their preparation and their use as anti-cancer agents",4/7/98,7-Apr-98,1,10,1,78,42,3
1494,5739279,https://www.google.com/patents/US5739279,"Peptidyl 4-amino-2,2-difluoro-3-oxo-1,6-hexanedioic acid derivatives as antiinflammatory agents",4/14/98,14-Apr-98,1,2,10,7,13,4
1495,5739280,https://www.google.com/patents/US5739280,Para-nitroanilide peptides,4/14/98,14-Apr-98,2,2,2,1,8,5
1496,5741790,https://www.google.com/patents/US5741790,Azetidines,4/21/98,21-Apr-98,4,1,0,0,34,5
1497,5741797,https://www.google.com/patents/US5741797,Heteroatom substituted alkyl benzylaminoquinuclidines,4/21/98,21-Apr-98,1,4,0,5,12,5
1498,5744480,https://www.google.com/patents/US5744480,Fluoroalkoxybenzylamino derivatives of nitrogen containing heterocycles,4/28/98,28-Apr-98,3,2,0,4,49,5
1499,5744483,https://www.google.com/patents/US5744483,Neuroprotective compounds,4/28/98,28-Apr-98,2,22,29,7,17,3
1500,5744488,https://www.google.com/patents/US5744488,Indole derivatives thromboxane A2 antagonists,4/28/98,28-Apr-98,4,3,2,39,34,6
1501,5747064,https://www.google.com/patents/US5747064,Psoriasis treatment,5/5/98,5-May-98,4,6,0,11,20,5
1502,5747465,https://www.google.com/patents/US5747465,Sugar derivatives of macrolides,5/5/98,5-May-98,1,6,0,0,14,4
1503,5747498,https://www.google.com/patents/US5747498,Alkynyl and azido-substituted 4-anilinoquinazolines,5/5/98,5-May-98,2,9,0,766,27,14
1504,5747501,https://www.google.com/patents/US5747501,Indole derivatives,5/5/98,5-May-98,2,15,6,8,52,5
1505,5750520,https://www.google.com/patents/US5750520,Antithrombotic amidinophenylalanine and amidinopyridylalanine derivatives,5/12/98,12-May-98,3,2,4,73,15,5
1506,5750535,https://www.google.com/patents/US5750535,Pharmaceutical agents for the treatment of disorders caused by helicobacter pylori or other spiral urease-positive gram-negative bacteria,5/12/98,12-May-98,1,2,8,5,26,3
1507,5750542,https://www.google.com/patents/US5750542,Benzisoxazole and benzisothizole derivatives as cholinesterase inhibitors,5/12/98,12-May-98,3,26,34,26,32,5
1508,5750707,https://www.google.com/patents/US5750707,Separation of the enantiomers of amlodipine via their diastereomeric tartrates,5/12/98,12-May-98,1,14,10,39,5,7
1509,5750794,https://www.google.com/patents/US5750794,Process for preparing chiral tetralone,5/12/98,12-May-98,1,13,32,10,27,5
1510,5753682,https://www.google.com/patents/US5753682,Imidazole lipoxygenase inhibitors,5/19/98,19-May-98,3,4,0,1,35,5
1511,5756462,https://www.google.com/patents/US5756462,Pore forming peptides from Geolycosa riogrande,5/26/98,26-May-98,3,1,0,3,10,3
1512,5756474,https://www.google.com/patents/US5756474,Non-aqueous oral-drench compositions containing avermectin compounds,5/26/98,26-May-98,1,9,0,16,10,6
1513,5760009,https://www.google.com/patents/US5760009,Spirostanyl glycosidal crystalline monohydrate,6/2/98,2-Jun-98,4,13,66,16,10,5
1514,5760011,https://www.google.com/patents/US5760011,Antibiotic macrolides,6/2/98,2-Jun-98,3,10,12,21,9,4
1515,5763454,https://www.google.com/patents/US5763454,"Crystal form of anhydrous 7-( 1כ±,5כ±,6כ±!-6-amino-3-azabicyclo 3.1.0!hex-3-yl)-6-fluoro-1-(2,4-difluorophenyl)-1,4-dihydro-4-oxo-1,8 naphthyridine-3-carboxylic acid, methanessulfonic acid salt",6/9/98,9-Jun-98,5,5,0,11,26,5
1516,5763467,https://www.google.com/patents/US5763467,Hypoglycemic hydroxyurea derivatives,6/9/98,9-Jun-98,2,22,2,5,26,4
1517,5763884,https://www.google.com/patents/US5763884,Spectrophotometric analysis,6/9/98,9-Jun-98,3,10,4,9,7,5
1518,5767133,https://www.google.com/patents/US5767133,Secondary amines as antidiabetic and antiobesity agents,6/16/98,16-Jun-98,2,17,26,21,62,4
1519,5767139,https://www.google.com/patents/US5767139,Indoles which have steroid 5-כ± reductase inhibitory activity,6/16/98,16-Jun-98,4,1,0,12,29,5
1520,5770594,https://www.google.com/patents/US5770594,Naphthyl-benzoxazepines or -benzothiazepines as squalene synthetase inhibitors,6/23/98,23-Jun-98,3,3,0,11,42,5
1521,5770611,https://www.google.com/patents/US5770611,Indole derivatives as 5HT1 -like agonists,6/23/98,23-Jun-98,1,14,0,6,29,6
1522,5773443,https://www.google.com/patents/US5773443,Triazole antifungal agents,6/30/98,30-Jun-98,2,72,6,34,36,3
1523,5773450,https://www.google.com/patents/US5773450,Fluoroalkoxybenzylamino derivatives of nitrogen containing heterocycles,6/30/98,30-Jun-98,3,9,1,10,56,6
1524,5773477,https://www.google.com/patents/US5773477,Combination therapy to treat osteoporosis - polyphosphonates and estrogen agonists,6/30/98,30-Jun-98,2,10,1,13,15,4
1525,5776735,https://www.google.com/patents/US5776735,Process for dienone macrolides,7/7/98,7-Jul-98,3,2,6,10,29,5
1526,5783572,https://www.google.com/patents/US5783572,Quinoxalinedione NMDA receptor antagonists,7/21/98,21-Jul-98,5,5,4,12,16,6
1527,5786212,https://www.google.com/patents/US5786212,Multiple integrative vectors and Yarrowia lipolytica transformants,7/28/98,28-Jul-98,2,2,4,5,31,5
1528,RE35865,https://www.google.com/patents/USRE35865,Preparation of glutaric acid derivatives,7/28/98,28-Jul-98,1,1,9,0,18,4
1529,5789408,https://www.google.com/patents/US5789408,Antiviral thiazoles,8/4/98,4-Aug-98,3,9,0,0,35,4
1530,5789415,https://www.google.com/patents/US5789415,Azacyclic-heterocyclic compounds as angiotension II receptor antagonists,8/4/98,4-Aug-98,3,16,0,10,20,4
1531,5789423,https://www.google.com/patents/US5789423,3- 5-substituted benzyl)amino!-2-phenylpiperidines as substance P antagonists,8/4/98,4-Aug-98,2,1,6,2,5,5
1532,5792471,https://www.google.com/patents/US5792471,Dispensing devices powered by hydrogel,8/11/98,11-Aug-98,1,11,0,31,17,5
1533,5792882,https://www.google.com/patents/US5792882,Phenoxyphenyl cyclopentenyl hydroxyureas,8/11/98,11-Aug-98,2,8,0,11,13,5
1534,5795902,https://www.google.com/patents/US5795902,3-substituted 2-oxindole-1 carboxamide pharmaceutical compositions,8/18/98,18-Aug-98,1,2,0,7,13,4
1535,5798352,https://www.google.com/patents/US5798352,Antithrombotic amidinotetrahydropyridylalanine derivatives,8/25/98,25-Aug-98,1,3,0,13,25,4
1536,5798383,https://www.google.com/patents/US5798383,Aryloxycycloalkenyl and aryloxyiminocycloalkenylhydroxyureas,8/25/98,25-Aug-98,3,3,0,1,60,4
1537,5800831,https://www.google.com/patents/US5800831,Psoriasis treatment with polymer film,9/1/98,1-Sep-98,4,8,0,7,15,7
1538,5801023,https://www.google.com/patents/US5801023,Antiparasitic pyrrolobenzoxazine compounds,9/1/98,1-Sep-98,4,2,2,0,38,6
1539,5804554,https://www.google.com/patents/US5804554,Calcium channel blocking polypeptides from filistata hibernalis,9/8/98,8-Sep-98,5,0,2,0,19,5
1540,5804562,https://www.google.com/patents/US5804562,Spirostanyl glycosidal crystals,9/8/98,8-Sep-98,6,2,0,13,9,4
1541,5807834,https://www.google.com/patents/US5807834,Combination of a cholesterol absorption inhibitor and a cholesterol synthesis inhibitor,9/15/98,15-Sep-98,1,3,0,30,17,4
1542,5807867,https://www.google.com/patents/US5807867,Quinuclidine derivatives,9/15/98,15-Sep-98,7,5,14,11,25,7
1543,5808084,https://www.google.com/patents/US5808084,"Process for the preparation of 1,4-dihydropyridinedicarboxylic esters",9/15/98,15-Sep-98,1,1,0,8,4,6
1544,5811130,https://www.google.com/patents/US5811130,Injectable quinolone formulations,9/22/98,22-Sep-98,2,6,0,12,25,6
1545,5811432,https://www.google.com/patents/US5811432,Azaoxindole derivatives,9/22/98,22-Sep-98,2,1,0,39,6,5
1546,5814648,https://www.google.com/patents/US5814648,N-hydroxyureas as antiinflammatory agents,9/29/98,29-Sep-98,2,5,0,6,34,4
1547,5814651,https://www.google.com/patents/US5814651,Catechol diethers as selective PDEIV inhibitors,9/29/98,29-Sep-98,4,17,10,149,183,4
1548,5819967,https://www.google.com/patents/US5819967,"Child-resistant, senior friendly container",10/13/98,13-Oct-98,1,17,0,32,6,5
1549,5821232,https://www.google.com/patents/US5821232,Synergistic therapeutic compositions and methods,10/13/98,13-Oct-98,1,12,24,10,19,3
1550,5821245,https://www.google.com/patents/US5821245,Use of naphthalene derivatives in treating lung carcinoma,10/13/98,13-Oct-98,2,2,6,5,31,6
1551,5821248,https://www.google.com/patents/US5821248,Quinuclidine derivatives,10/13/98,13-Oct-98,2,2,0,0,27,4
1552,5827538,https://www.google.com/patents/US5827538,Osmotic devices having vapor-permeable coatings,10/27/98,27-Oct-98,4,3,0,46,60,5
1553,5827892,https://www.google.com/patents/US5827892,Use of droloxifene for the treatment of cardiovascular diseases,10/27/98,27-Oct-98,3,7,42,29,15,5
1554,5830489,https://www.google.com/patents/US5830489,Protein preparation for the prevention and therapy of periodontitis,11/3/98,3-Nov-98,2,2,0,16,30,3
1555,D400434,https://www.google.com/patents/USD400434,Combined liquid measuring vessel and bottle,11/3/98,3-Nov-98,3,0,0,11,3,0
1556,5833124,https://www.google.com/patents/US5833124,Fluid dispensing device,11/10/98,10-Nov-98,2,22,0,40,6,5
1557,5834450,https://www.google.com/patents/US5834450,"9- (substituted amino) -alpha-6-deoxy-5-oxy tetracycline derivatives, their preparation and their use as antibiotics",11/10/98,10-Nov-98,1,1,0,239,12,5
1558,5834478,https://www.google.com/patents/US5834478,Morphinan hydroxamic acid compounds,11/10/98,10-Nov-98,1,5,0,7,17,5
1559,5837711,https://www.google.com/patents/US5837711,Substituted quinuclidines as substance P antagonists,11/17/98,17-Nov-98,5,9,0,0,5,4
1560,5837717,https://www.google.com/patents/US5837717,Hydroxamic acid anesthetic compounds,11/17/98,17-Nov-98,1,6,2,0,49,6
1561,5837720,https://www.google.com/patents/US5837720,N-2-(pyrrolidinyl-1)-1-phenethyl) acetamides as kappa receptor antagonists,11/17/98,17-Nov-98,1,3,4,1,52,5
1562,5837724,https://www.google.com/patents/US5837724,Method of enhancing cognition,11/17/98,17-Nov-98,4,1,3,9,10,9
1563,5840315,https://www.google.com/patents/US5840315,Vaccines based on streptokinase,11/24/98,24-Nov-98,1,7,20,2,31,7
1564,5840704,https://www.google.com/patents/US5840704,Antiparasitic agents and process for their preparation,11/24/98,24-Nov-98,4,24,35,1,7,5
1565,5840723,https://www.google.com/patents/US5840723,Quinoxaline derivatives for treating tinnitus,11/24/98,24-Nov-98,1,1,0,4,8,4
1566,5843972,https://www.google.com/patents/US5843972,Heterocyclic כ_-adrenergic agonists,12/1/98,1-Dec-98,2,7,0,13,53,4
1567,5846527,https://www.google.com/patents/US5846527,Continuous cell line and vaccine against avian coccidia,12/8/98,8-Dec-98,3,14,22,28,16,6
1568,5846965,https://www.google.com/patents/US5846965,3-aza and 3-oxa piperidone tachykinin antagonists,12/8/98,8-Dec-98,4,0,0,4,35,5
1569,5847155,https://www.google.com/patents/US5847155,Aromatic pyrrolidine amide prolyl endopeptidase inhibitors,12/8/98,8-Dec-98,4,11,3,21,36,4
1570,5847158,https://www.google.com/patents/US5847158,"Process for preparing 2,4-dioxo-3-azabicyclo 3.1.0!Hexanes",12/8/98,8-Dec-98,1,3,2,3,5,4
1571,5849730,https://www.google.com/patents/US5849730,Process for preparing demethylrapamycins,12/15/98,15-Dec-98,2,19,10,0,8,5
1572,5849739,https://www.google.com/patents/US5849739,5-arylindole derivatives,12/15/98,15-Dec-98,1,30,31,1,34,5
